project,worktree_id,artifact_id,event_id,event_index,ts_ms,session_id,source_stream_id,prompt_index,path,artifact_type,module_anchor,operations,raw_mutation_rows,artifact_episode_ordinal,repeat_episode,validation_outcome,validation_associated
agentsight,e58fce112c6e,agentsight:a00000197,51f236e28af3d280,5456,1780447589563,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,19,bpf/test_process_ext_map_flush,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000198,51f236e28af3d280,5456,1780447589563,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,19,bpf/test_process_ext_mem_info,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000199,51f236e28af3d280,5456,1780447589563,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,19,bpf/test_process_ext_types,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000200,a927cd88c6ac44de,5528,1780448751189,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_map_flush,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000201,a927cd88c6ac44de,5528,1780448751189,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_mem_info,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000202,a927cd88c6ac44de,5528,1780448751189,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_types,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000203,3fd7d71b5732a89a,5560,1780448961333,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_map_flush,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000204,3fd7d71b5732a89a,5560,1780448961333,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_mem_info,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000205,3fd7d71b5732a89a,5560,1780448961333,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,21,bpf/test_process_ext_types,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000210,3b6404e66c6c00af,5858,1780458854658,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,collector/vendor/bpf/stdiocap,other,collector,create,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000210,9a7b30296ba34dc6,6037,1780459541169,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,collector/vendor/bpf/stdiocap,other,collector,create,1,2,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000212,63a541b1f48f1bd1,6109,1780460040136,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_ext_map_flush,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000213,63a541b1f48f1bd1,6109,1780460040136,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_ext_mem_info,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000214,63a541b1f48f1bd1,6109,1780460040136,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_ext_types,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000215,af1fe2f0d0775f76,6118,1780460063078,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_new_header,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000216,af1fe2f0d0775f76,6118,1780460063078,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_new_map_flush,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000217,af1fe2f0d0775f76,6118,1780460063078,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,23,bpf/test_process_new_mem_info,other,bpf,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000221,b2a79a73eb744ddb,6188,1780465254521,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,b6cee4160ff017db,5,bpf/.gitignore,config,bpf,write,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000078,f0a036ce61bba682,6201,1780465936653,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,b6cee4160ff017db,8,collector/src/cli_db.rs,code,collector,write,1,30,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000078,821de8af6e0f7cf5,6206,1780465985625,claude:2f7b5041-46aa-4858-800e-50d8a37a79a0,b6cee4160ff017db,8,collector/src/cli_db.rs,code,collector,write,1,31,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000237,25512e20fdde56b1,6865,1780472844067,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/agentsight-7c70269b59e540ca,other,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000238,25512e20fdde56b1,6865,1780472844067,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/layout-140f029ad61baed8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000239,25512e20fdde56b1,6865,1780472844067,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/page-b3f1d087b157fcc8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000240,25512e20fdde56b1,6865,1780472844067,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/main-app-fe6da39e771bd916.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000241,7c725763c5752d83,6965,1780473642637,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/agentsight-7c70269b59e540ca,other,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000242,7c725763c5752d83,6965,1780473642637,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/layout-140f029ad61baed8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000243,7c725763c5752d83,6965,1780473642637,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/page-b3f1d087b157fcc8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000244,7c725763c5752d83,6965,1780473642637,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/main-app-fe6da39e771bd916.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000245,a427b977b597bd72,7025,1780474368922,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/agentsight-7c70269b59e540ca,other,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000246,a427b977b597bd72,7025,1780474368922,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/layout-140f029ad61baed8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000247,a427b977b597bd72,7025,1780474368922,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/page-b3f1d087b157fcc8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000248,a427b977b597bd72,7025,1780474368922,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/main-app-fe6da39e771bd916.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000249,c68df63cce21b414,7051,1780474652745,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/agentsight-7c70269b59e540ca,other,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000250,c68df63cce21b414,7051,1780474652745,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/layout-140f029ad61baed8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000251,c68df63cce21b414,7051,1780474652745,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/app/page-b3f1d087b157fcc8.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000252,c68df63cce21b414,7051,1780474652745,codex:019e8aa7-edc0-7671-9a7e-d3c47990d3c5,92673f2f959a2dfa,51,collector/vendor/frontend/dist/_next/static/chunks/main-app-fe6da39e771bd916.js,code,collector,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000255,4ab32e240a122c39,7999,1780511304664,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,26,docs/design/materialized-view-architecture.md,paper/docs,docs,create,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000255,482276ddf4cc80b2,8009,1780511460491,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,27,docs/design/materialized-view-architecture.md,paper/docs,docs,write,1,2,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000024,48b970c6fafb3170,8382,1780515378015,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,c4a977e0ed21ecb3,15,collector/src/sinks/file_logger.rs,code,collector,rename,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000021,48b970c6fafb3170,8382,1780515378015,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,c4a977e0ed21ecb3,15,collector/src/sinks/otel.rs,code,collector,rename,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000160,30432a28bcd9daa9,8388,1780515429104,codex:019e8eb8-4aa8-74b0-af35-f251ed73079b,c4a977e0ed21ecb3,15,collector/src/output/format.rs,code,collector,rename,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000261,45bc4e73ffbc1ddd,9674,1780527662312,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,39,collector/src/sources/session.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,cf73ce80d1decb8d,9680,1780527674136,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,39,collector/src/cmd_perf/live.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,17dfbb596ebad6b7,9697,1780527695252,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,39,collector/src/cmd_perf/live.rs,code,collector,write,1,2,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,af3939d9531f71b8,9698,1780527700796,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,39,collector/src/cmd_perf/live.rs,code,collector,write,1,3,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000261,4609fc8435922085,9720,1780527731247,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,39,collector/src/sources/session.rs,code,collector,write,1,2,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000268,472e814b8c1fe1c3,9879,1780528729814,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,4,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,666060e9f9f72b86,9884,1780528744730,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,5,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,57ed8c6f8c0e399d,9889,1780528751066,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,6,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,885807faf1c386f8,9890,1780528756895,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,7,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,63006e6c8d8b828c,9893,1780528761271,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,8,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000268,af236e59e2f8bdf2,9894,1780528766143,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,9,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000261,1535c176f7179ca9,9896,1780528787856,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/sources/session.rs,code,collector,write,1,3,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000268,e344addfe27c1dd1,9897,1780528792743,claude:0796efe9-9a09-4b20-9851-99186e85b086,25074e506eb8c790,41,collector/src/cmd_perf/live.rs,code,collector,write,1,10,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000266,3b925fe6f88189af,11475,1780547484700,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,35,collector/src/view/projection.rs,code,collector,rename,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000288,777c3502d64615ef,11531,1780548033317,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,36,collector/vendor/frontend/dist,other,collector,create;delete,2,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000290,09535109bdef08a3,11534,1780548057871,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,36,collector/vendor/frontend/dist,other,collector,create;delete,2,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000291,87f37510cb5421c4,11654,1780548684003,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,36,collector/vendor/frontend/dist,other,collector,create;delete,2,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000293,cb3ec39b1650a086,11793,1780549401787,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,37,collector/vendor/frontend/dist,other,collector,create;delete,2,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000294,7fae9c38be976adf,11803,1780549460759,codex:019e9014-8640-79d3-a482-8cf585a5c3db,82c069cd7e0fcd3b,37,.tmp-ui-check-routes,other,repo-root,delete,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000256,773d6158d84b8733,11826,1780551554610,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,13,collector/src/view/mod.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000256,c555edb0e438f9a3,11850,1780551605631,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,14,collector/src/view/mod.rs,code,collector,write,1,2,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000256,73512b93c4b0340d,11863,1780551618655,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,15,collector/src/view/mod.rs,code,collector,write,1,3,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000256,21394cd9b9569cc5,11874,1780551635349,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,15,collector/src/view/mod.rs,code,collector,write,1,4,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000078,cb4c19865129845b,11885,1780551654621,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,16,collector/src/cli_db.rs,code,collector,write,1,32,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000078,70ca99db8b9b674b,12197,1780555024580,claude:7ad7c67d-e6e3-4e64-afa1-4327e4497858,580bca6474124f37,17,collector/src/cli_db.rs,code,collector,write,1,33,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000018,a01a2acbb1a5e524,12958,1780560647749,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/server/assets.rs,code,collector,write,1,1,False,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000017,5c88fb1d552c16a2,12962,1780560662845,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/server/web.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000017,4932c0a815a19978,12963,1780560667720,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/server/web.rs,code,collector,write,1,2,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000017,e7bdd05daf9d562f,12964,1780560675137,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/server/web.rs,code,collector,write,1,3,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000017,66a900d9f533f237,12965,1780560679642,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/server/web.rs,code,collector,write,1,4,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000058,ed314ba2ad7e15b9,12972,1780560714879,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/ssl.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000058,d870b94aec094753,12973,1780560724669,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/ssl.rs,code,collector,write,1,2,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000058,7b7a208ba954be0f,12974,1780560732245,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/ssl.rs,code,collector,write,1,3,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000058,ca21cace6e3a43df,12975,1780560743872,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/ssl.rs,code,collector,write,1,4,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000136,4735b1e51ab91d9e,12978,1780560767243,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/process.rs,code,collector,write,1,1,False,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000136,9586f079a17c2b42,12979,1780560772544,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/process.rs,code,collector,write,1,2,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000136,e3fa41d56b069aa1,12980,1780560783445,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/process.rs,code,collector,write,1,3,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000039,c4849cb856306682,12982,1780560794738,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/common.rs,code,collector,write,1,2,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000136,b5bec9e3362115a0,12983,1780560799762,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/process.rs,code,collector,write,1,4,True,competing_supersede,False
agentsight,e58fce112c6e,agentsight:a00000136,52650c912232a04b,12984,1780560805246,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/runners/process.rs,code,collector,write,1,5,True,observed_validation,True
agentsight,e58fce112c6e,agentsight:a00000300,7a3b85fb28bbbb8e,12992,1780560877755,claude:18cf8818-865b-44a4-8f5d-92c5d97a2c6d,ab510340d3e466ff,4,collector/src/framework/analyzers/filter_base.rs,code,collector,create,1,1,False,observed_validation,True
